"osm_id";"amenity";"name";"tags";"geom"
6107975900;school;Državni licej Antona Martina Slomška / Liceo Statale Anton Martin Slomšek;"""fax""=>""+39 040 3798903"", ""email""=>""tspm02000t@istruzione.it;tajnistvo@slomsek.it"", ""phone""=>""+39 040 3798900"", ""name:it""=>""Liceo Statale Anton Martin Slomšek"", ""name:sl""=>""Humanistični in družbeno-ekonomski licej Antona Martina Slomška"", ""website""=>""http://www.slomsek.it/"", ""addr:city""=>""Trieste"", ""addr:street""=>""Via del Caravaggio"", ""isced:level""=>""3"", ""addr:postcode""=>""34128"", ""official_name""=>""Državni licej Anton Martin Slomšek / Liceo Statale Anton Martin Slomšek"", ""official_name:it""=>""Liceo delle scienze umane e economico-sociale Anton Martin Slomšek"", ""official_name:sl""=>""Humanistični in družbeno-ekonomski licej Anton Martin Slomšek""";POINT (13.8057512 45.6572776)
6107975992;school;Srednja šola Svetega Cirila in Metoda / Scuola secondaria di primo grado SS. Cirillo e Metodio;"""email""=>""oszupancic@libero.it"", ""phone""=>""+39 040 567459"", ""name:it""=>""Scuola secondaria di primo grado SS. Cirillo e Metodio"", ""name:sl""=>""Srednja šola Svetega Cirila in Metoda"", ""addr:city""=>""Trieste"", ""addr:street""=>""Via del Caravaggio"", ""isced:level""=>""2"", ""addr:postcode""=>""34128"", ""official_name:it""=>""Scuola secondaria di primo grado Sveti Ciril in Metod di San Giovanni"", ""official_name:sl""=>""Srednja šola prve stopnje Sveti Ciril in Metod pri Svetem Ivanu""";POINT (13.80582 45.6575488)
1954626306;school;Večstopenjska šola Vladimirja Bartola / Istituto Comprensivo Vladimir Bartol;"""fax""=>""+39 040 567459"", ""email""=>""tsic81700b@istruzione.it"", ""phone""=>""+39 040 567500"", ""name:it""=>""Istituto Comprensivo Vladimir Bartol"", ""name:sl""=>""Večstopenjska šola Vladimirja Bartola"", ""website""=>""http://www.sibartol.gov.it/"", ""addr:city""=>""Trieste"", ""addr:street""=>""Via del Caravaggio"", ""addr:postcode""=>""34128"", ""official_name""=>""Večstopenjska šola Vladimir Bartol / Istituto Comprensivo Vladimir Bartol"", ""official_name:it""=>""Istituto Comprensivo Vladimir Bartol"", ""official_name:sl""=>""Večstopenjska šola Vladimir Bartol""";POINT (13.8061066 45.6574798)
6107975901;school;Osnovna šola Otona Župančiča / Scuola primaria Oton Župančič;"""email""=>""oszupancic@libero.it"", ""phone""=>""+39 040 567459"", ""name:it""=>""Scuola primaria Oton Župančič"", ""name:sl""=>""Osnovna šola Otona Župančiča"", ""addr:city""=>""Trieste"", ""addr:street""=>""Via del Caravaggio"", ""isced:level""=>""1"", ""addr:postcode""=>""34128"", ""official_name""=>""Osnovna šola Oton Župančič / Scuola primaria Oton Župančič"", ""official_name:it""=>""Scuola primaria Oton Župančič"", ""official_name:sl""=>""Osnovna šola Oton Župančič""";POINT (13.8060647 45.6577372)
6249421796;school;Osnovna šola / Scuola Primaria Fran Venturini;"""email""=>""solaborst@gmail.com"", ""phone""=>""+39 040 228572"", ""name:it""=>""Scuola Primaria Fran Venturini Sant'Antonio in Bosco"", ""name:sl""=>""Osnovna šola Fran Venturini Boršt"", ""website""=>""https://www.vspangerc.eu/otroski-vrtec-palcica-v-ricmanjih"", ""addr:city""=>""San Dorligo della Valle / Dolina"", ""addr:place""=>""Sant'Antonio in Bosco / Boršt"", ""description""=>""Lingua Insegnamento Slovena"", ""isced:level""=>""1"", ""operator:ref""=>""TSIC820007"", ""addr:postcode""=>""34018"", ""operator:type""=>""public""";POINT (13.8584524 45.6238801)
6242102577;school;Osnovna šola Pinko Tomažič / Scuola Primaria Pinko Tomažič;"""name:it""=>""Scuola Primaria Pinko Tomažič"", ""name:sl""=>""Osnovna šola Pinko Tomažič"", ""description:it""=>""Lingua Insegnamento Slovena"", ""description:sl""=>""S slovenskim učnim jezikom""";POINT (13.825515 45.671838)
2554206962;school;Scuola secondaria di 1°;"";POINT (12.6932231 45.8176395)
2091235635;school;;"";POINT (12.8449391 45.7804775)
669529124;school;Scuola elementare;"";POINT (12.9897295 45.787516)
669552776;school;I.S.I.S. - Liceo;"";POINT (12.9974428 45.7847731)
669552791;school;I.S.I.S. - IPSSCT;"";POINT (12.9973677 45.7851023)
669552801;school;I.S.I.S. - Gym;"";POINT (12.9979471 45.7854913)
669552785;school;I.S.I.S. - IPSIA;"";POINT (12.998505 45.7848255)
1834029113;school;;"";POINT (12.8857213 45.8162252)
1834036147;school;;"";POINT (12.8857104 45.8184236)
2513934644;school;Scuola secondaria di primo grado «Enrico Fermi»;"";POINT (12.8624587 45.8715067)
6251381129;school;Scuola Secondaria di Primo Grado;"";POINT (12.880121 45.843316)
2601434855;school;Scuola primaria “Edmondo De Amicis”;"";POINT (12.7580917 45.9185693)
1906534965;school;;"";POINT (12.7755083 45.9638637)
1906535009;school;;"";POINT (12.7736736 45.9654572)
4916811737;school;Scuola Elementare «Cardinale Costantini»;"""addr:city""=>""Zoppola"", ""addr:street""=>""Piazza Micoli Toscano"", ""addr:postcode""=>""33080""";POINT (12.8002933 45.9708746)
6246285395;school;Scuola Primaria Ippolito Nievo;"";POINT (12.991207 45.888346)
6246285396;school;Scuola Secondaria di Primo Grado Italo Svevo;"";POINT (12.991368 45.888678)
455169933;school;Liceo Scientifico Marinelli;"";POINT (12.9818887 45.9566326)
455169938;school;ITC J. Linussio;"";POINT (12.9818286 45.957283)
6243883744;school;Scuola Primaria di Precenicco;"";POINT (13.078092 45.792666)
6243893615;school;Scuola Primaria di Palazzolo dello Stella;"";POINT (13.082646 45.805433)
6243893616;school;Scuola Secondaria di Primo Grado Cavour;"";POINT (13.082754 45.805181)
6243897086;school;Scuola Primaria Giovanni Pascoli;"";POINT (13.059091 45.85408)
6243894727;school;Scuola Primaria e Secondaria;"";POINT (13.123233 45.821519)
6251570094;school;Scuola Secondaria di Primo Grado Giosue' Carducci;"";POINT (13.184564 45.801981)
6251570095;school;Scuola Primaria di Carlino;"";POINT (13.184936 45.802076)
6243908977;school;Scuola Secondaria di Primo Grado Giovannino Guareschi;"";POINT (13.217732 45.85781)
6243908976;school;Scuola Primaria Filippo Corridoni;"";POINT (13.218521 45.857933)
6249263098;school;Scuola Secondaria di Primo Grado IV Novembre;"";POINT (13.276066 45.823264)
6249263099;school;Scuola Primaria Resi Marinotti;"";POINT (13.275653 45.823331)
6249275298;school;Scuola Primaria Gino Capponi;"";POINT (13.345109 45.799624)
6243916419;school;Scuola Secondaria di Primo Grado Ugo Pellis;"";POINT (13.182827 45.910882)
6243916418;school;Scuola Primaria Guglielmo Marconi;"";POINT (13.183543 45.910687)
1746131343;school;;"";POINT (13.113846 45.9321903)
1746131318;school;;"";POINT (13.1163727 45.9311251)
6251555098;school;Scuola Secondaria di Primo Grado Faleschini;"";POINT (13.142615 45.958325)
6251405273;school;Scuola Primaria San Giovanni Bosco - Campoformido;"";POINT (13.153378 46.022656)
6251405275;school;Scuola Secondaria di Primo Grado G. Marchetti - Campoformido;"";POINT (13.154403 46.021969)
6246898924;school;Scuola Primaria Ippolito Nievo;"";POINT (13.142157 46.051138)
6251558956;school;Scuola Secondaria di Primo Grado Tita Marzuttini;"";POINT (13.237131 45.895163)
6251558955;school;Scuola Primaria Edmondo De Amicis;"";POINT (13.235858 45.895413)
6247084112;school;Scuola Primaria di Lavariano;"";POINT (13.230454 45.958027)
6251561865;school;Scuola Primaria di Bagnaria Arsa;"";POINT (13.295089 45.887303)
2380114449;school;Scuole Medie;"";POINT (13.1992852 45.9903642)
6246844702;school;Scuola Primaria Piave - Lumignacco;"";POINT (13.24487 45.997255)
6246852375;school;Scuola Primaria Divisione Alpina Julia - Basaldella;"";POINT (13.205612 46.033575)
6212910920;school;Scuola Primaria Silvio Pellico;"""website""=>""https://www.icudine.it/"", ""ref:miur""=>""UDEE84205C""";POINT (13.223714 46.043609)
6212892740;school;Scuola Primaria A. Zardini;"""website""=>""http//4.icudine.gov.it/"", ""ref:miur""=>""UDEE843025""";POINT (13.249893 46.031069)
6213275648;school;Scuola Primo Grado Fermi;"""website""=>""http//4.icudine.gov.it/"", ""ref:miur""=>""UDMM843013""";POINT (13.2491201 46.0544469)
6212881985;school;Scuola Primaria Boschetti Alberti;"""website""=>""http//4.icudine.gov.it/"", ""ref:miur""=>""UDEE843014""";POINT (13.253931 46.050359)
6247085760;school;Scuola Secondaria di Primo Grado Caterina Percoto - Lauzacco;"";POINT (13.282196 45.983279)
769186829;school;;"";POINT (13.2822603 45.9833071)
6248809072;school;Asilo Nido Piccoli Passi;"";POINT (13.297189 45.992557)
6248821385;school;Scuola Secondaria di Primo Grado Ippolito Nievo;"";POINT (13.3013 46.031706)
6248821387;school;Scuola Primaria Giuseppe Ellero;"";POINT (13.300865 46.03224)
6248819212;school;Scuola Secondaria di Primo Grado Ippolito Nievo;"";POINT (13.339895 46.012608)
6246306865;school;Scuola Primaria Vivaro S. Domenico Savio;"";POINT (12.778515 46.0758)
6248952422;school;Scuola Secondaria di Primo Grado di Vivaro;"";POINT (12.787668 46.110467)
6241494031;school;Scuola Primaria Padre David Maria Turoldo;"";POINT (12.657408 46.152656)
6241494030;school;Scuola Secondaria di Primo Grado Giovanni XXXIII;"";POINT (12.658112 46.153016)
6251390298;school;Centro di Formazione Professionale IAL FVG;"";POINT (12.715601 46.15136)
6241704895;school;Scuola Secondaria di Primo Grado Gugliemo Marconi;"""short_name""=>""Scuola Media Marconi""";POINT (12.707532 46.166792)
6241702086;school;Scuola Primaria Dante Alighieri;"";POINT (12.705986 46.1679)
762701086;school;Scuola Elementare A. Gabelli;"";POINT (12.752025 46.1868236)
6241712981;school;Scuola Primaria Giovanni XXIII;"";POINT (12.773209 46.195303)
6241716373;school;Scuola Secondaria di Primo Grado A. Andreuzzi;"";POINT (12.787231 46.217216)
6248973512;school;Scuola Primaria Jacopo Pirona;"";POINT (12.943532 46.087618)
2975045849;school;;"";POINT (12.9851951 46.0595134)
6248974903;school;Scuola Secondaria di Primo Grado Giuseppe Ungaretti;"";POINT (12.992806 46.087837)
6248974901;school;Scuola Primaria don Ugo Masotti;"";POINT (12.994307 46.087836)
6248993844;school;Scuola Primaria Giulio Fontanini - Villanova;"";POINT (12.970602 46.132462)
6248941348;school;Scuola Secondaria di Primo Grado di Via Val;"";POINT (12.971465 46.222094)
6248941347;school;Scuola Primaria Edmondo De Amicis;"";POINT (12.972045 46.222367)
6240367356;school;Scuola Primaria;"";POINT (12.792573 46.298703)
6240378721;school;Scuola Primaria;"";POINT (12.670207 46.394231)
2623543539;school;Scuola Elementare;"";POINT (12.8222385 46.4025598)
6248944520;school;Scuola Primaria Leonardo Da Vinci;"";POINT (12.956806 46.233601)
6241352304;school;Scuola Primaria di Verzegnis;"";POINT (12.981741 46.389432)
6241722968;school;Scuola Primaria Monsignor Angelo Carlo Fabbro;"";POINT (13.063497 46.091522)
6249014058;school;Scuola Primaria Guglielmo Marconi;"";POINT (13.037578 46.12529)
6241737924;school;Scuola Primaria Dino Virgili;"";POINT (13.14221 46.095033)
6241737925;school;Scuola Secondaria di Primo Grado Dino Virgili;"";POINT (13.142565 46.095321)
6241730176;school;Scuola Primaria Giovanni Bosco;"";POINT (13.107733 46.100741)
6237055902;school;Scuola Secondaria di Primo Grado Giovanni Battista Tiepolo;"";POINT (13.177715 46.121921)
6248932280;school;Scuola Primaria di Colloredo di Monte Albano;"";POINT (13.137996 46.16165)
6248934097;school;Scuola Secondaria di Primo Grado Enrico Ursella;"";POINT (13.118578 46.199094)
6248936384;school;Scuola Primaria Pieri Menis;"";POINT (13.128331 46.205249)
6248935823;school;Scuola Primaria Caterina Percoto;"";POINT (13.123479 46.222277)
6241749752;school;Scuola Primaria Giovanni XXIII;"";POINT (13.15471 46.19499)
1854458699;school;;"";POINT (13.1888514 46.0715122)
1854457487;school;;"";POINT (13.1895381 46.0713075)
2261514482;school;Universita';"";POINT (13.2234095 46.0787616)
3748960338;school;Cepu;"""addr:city""=>""Udine"", ""addr:street""=>""Via della Vigna"", ""addr:postcode""=>""33100""";POINT (13.2338952 46.0574066)
2642364742;school;"Liceo Scientifico Paritario ""Don L.Milani""";"""fax""=>""+39 0432 234836"", ""email""=>""udine@excol.net"", ""website""=>""http://www.excol.net"", ""old_name""=>""Excol"", ""contact:phone""=>""+39 0432 237462""";POINT (13.236473 46.0572535)
3152604998;school;IAL;"";POINT (13.2456926 46.0554043)
6029365987;school;Luigi Ferraris;"""addr:street""=>""Viale Ungheria""";POINT (13.2429135 46.0612126)
6641692069;school;"Università della terza età ""Paolo Naliato""";"";POINT (13.2424793 46.0616706)
3236769429;school;Conservatorio Statale di Musica Jacopo Tomadini;"""website""=>""https://www.conservatorio.udine.it/"", ""contact:phone""=>""+39 0432 502755""";POINT (13.2397775 46.065066)
6029365998;school;Collegio della Provvidenza;"""addr:city""=>""Udine"", ""addr:street""=>""Via padre Luigi Scrosoppi"", ""addr:postcode""=>""33100""";POINT (13.2425112 46.0639838)
6029366000;school;Collegio Dimesse;"""addr:city""=>""Udine"", ""addr:street""=>""Via Treppo"", ""addr:country""=>""IT"", ""addr:postcode""=>""33100""";POINT (13.2415187 46.0646538)
6212833190;school;Istituto Magistrale Liceo Caterina Percoto;"""website""=>""http://www.liceopercoto.ud.it"", ""ref:miur""=>""UDPM010009""";POINT (13.230615 46.069054)
3748946184;school;"Educandato Statale ""Collegio Uccellis""";"""addr:city""=>""Udine"", ""addr:street""=>""Via Gemona"", ""addr:postcode""=>""33100""";POINT (13.233891 46.0678101)
2942706599;school;Scuola superiore dell'università di Udine;"""fax""=>""+39  432 249631"", ""email""=>""info.scuolasuperiore@uniud.it"", ""website""=>""https://scuolasuperiore.uniud.it/"", ""wikidata""=>""Q2307935"", ""addr:city""=>""Udine"", ""wikipedia""=>""it:Scuola superiore dell'università di Udine"", ""addr:street""=>""Via Gemona"", ""addr:postcode""=>""33100"", ""contact:phone""=>""+39 432 249630""";POINT (13.2341173 46.0697887)
6213204279;school;Scuola Primo Grado Educandato Uccellis;"""website""=>""http://www.uccellis.ud.it"", ""ref:miur""=>""UDMM00800Q""";POINT (13.2348761 46.0684627)
6213204278;school;Scuola Primaria Collegio Uccellis;"""website""=>""http://www.uccellis.ud.it"", ""ref:miur""=>""UDEE00801T""";POINT (13.2350649 46.068526)
6029366001;school;The Mills;"""addr:city""=>""Udine"", ""addr:street""=>""Via Francesco Tomadini"", ""addr:country""=>""IT"", ""addr:postcode""=>""33100""";POINT (13.2423019 46.0661054)
6689701416;school;Fondazione Filippo Renati;"";POINT (13.2421732 46.0663143)
6213267771;school;Scuola Primaria E. Girardini;"""website""=>""https://6icudine.gov.it/"", ""ref:miur""=>""UDEE858041""";POINT (13.266485 46.072457)
6213254425;school;Scuola Primaria Divisione Julia;"""website""=>""http://www.1.icudine.it"", ""ref:miur""=>""UDEE84106N""";POINT (13.233676 46.07876)
6213309309;school;Ipscar B. Stringher;"""website""=>""http://www.strimgher.it"", ""ref:miur""=>""UDRC01701L"", ""description""=>""Istituto Professionale per i Servizi Commerciali""";POINT (13.2613242 46.0802117)
6213317639;school;Istituto Tecnico Per Il Turismo Sede Ass. Itt B. Stringher;"""website""=>""https://www.stringher.it/"", ""ref:miur""=>""UDTN01701T""";POINT (13.26148 46.080282)
6241742042;school;Scuola Primaria di Pagnacco;"";POINT (13.187538 46.122734)
6241745654;school;Scuola Primaria di Tavagnacco;"";POINT (13.211556 46.129759)
6246905069;school;Scuola Primaria Edmondo De Amicis;"";POINT (13.322676 46.086193)
6248929253;school;Scuola Primaria Frazione Marsure di Magredis;"";POINT (13.297028 46.130864)
6248929254;school;Scuola Secondaria di Primo Grado Iacopo Pirona;"";POINT (13.297103 46.131106)
2333197217;school;Scuola di musica;"""name:fur""=>""Scuele di musiche""";POINT (13.2172819 46.1599219)
1604861372;school;"Scuola Primaria ""Giuseppe Ellero""";"""name:fur""=>""Scuele primearie \""Ellero\""""";POINT (13.2192859 46.1608613)
6244007253;school;Scuola Primaria Pietro Mattioni;"";POINT (13.188142 46.176169)
5690581041;school;"Scuola Secondaria ""A. De Gasperi""";"""website""=>""http://www.ictricesimo.org""";POINT (13.2428255 46.151489)
6240328067;school;Scuola Primaria Vittorino da Feltre;"";POINT (13.267593 46.201893)
6240332428;school;Scuola Primaria Giousue' Carducci;"";POINT (13.310838 46.189954)
6240354140;school;Scuola Secondaria di Primo Grado Michele Gortani;"";POINT (13.05481 46.315801)
6240344554;school;Scuola Primaria Alessandro Manzoni;"";POINT (13.101107 46.315672)
6240341444;school;Scuola Secondaria di Primo Grado Antonio Bidernnuccio;"";POINT (13.141624 46.334642)
6240335575;school;Scuola Primaria di Lusevera-Vedronza;"";POINT (13.259462 46.264046)
6249061060;school;Scuola Primaria di Resia;"";POINT (13.295955 46.375668)
6249061058;school;Scuola Secondaria di Primo Grado di Resia;"";POINT (13.296554 46.375278)
6249069982;school;Scuola Primaria di Chiusaforte;"";POINT (13.304275 46.405602)
6246349813;school;Scuola Primaria Giacomo Leopardi;"";POINT (13.395055 45.816923)
6251254396;school;Scuola Primaria G. Marcotti;"";POINT (13.392098 45.862913)
6251263853;school;Scuola Primaria padre Davide Maria Turoldo;"";POINT (13.40383 45.838704)
3729184622;school;Scuola superiore - Ragioneria;"""addr:city""=>""Staranzano"", ""addr:street""=>""Via Enrico Mattei"", ""addr:postcode""=>""34079""";POINT (13.5097427 45.8035234)
6251578529;school;Scuola Secondaria di Secondo Grado Sandro Pertini - ISIP - IPSIA;"";POINT (13.531603 45.801723)
6249352890;school;Centro di Formazione Professionale IAL FVG;"";POINT (13.528894 45.802733)
6251588779;school;Scuola Primaria di Via Fratelli Cervi;"";POINT (13.502443 45.824626)
2429001494;school;"Scuola Primaria ""Carlo Collodi""";"";POINT (13.4851895 45.8641496)
2429001493;school;"Scuola Secondaria di Primo Grado ""Filippo Corridoni""";"""website""=>""https://www.comprensivoverni.it"", ""addr:city""=>""Fogliano Redipuglia"", ""addr:street""=>""Via Madonnina"", ""addr:postcode""=>""34070""";POINT (13.4850472 45.864301)
6242136036;school;Scuola Secondaria di Primo Grado Paritaria Waldorf Silvana Corazza;"";POINT (13.489105 45.872553)
6242136037;school;Scuola Primaria Paritaria Waldorf Silvana Corazza;"";POINT (13.488971 45.872651)
2429010925;school;"Scuola Primaria ""Giosuè Carducci""";"""addr:street""=>""Via San Pio Decimo"", ""addr:postcode""=>""34078""";POINT (13.4843358 45.8773512)
528578467;school;Scuola dell'infanzia con lingua di insegnamento italiana del Villaggio del Pescatore;"""name:it""=>""Scuola dell'infanzia con lingua di insegnamento italiana del Villaggio del Pescatore"", ""name:sl""=>""Otroški vrtec z italijanskim učnim jezikom v Ribiškem naselju""";POINT (13.5868656 45.7811311)
3964946860;school;United World College of the Adriatic;"""website""=>""http://www.uwcad.it/"", ""wikidata""=>""Q1853837"", ""wikipedia""=>""it:Collegio del Mondo Unito dell'Adriatico""";POINT (13.6046781 45.7732503)
3633917988;school;Osnovna šola Albert Sirk;"""email""=>""os.sirk@vsopcine.edu.it; sola.sirk@gmail.com"", ""phone""=>""+39 040 220376"", ""name:it""=>""Scuola primaria Albert Sirk"", ""website""=>""https://www.vsopcine.it/"", ""addr:city""=>""Trieste"", ""addr:place""=>""Santa Croce / Križ"", ""isced:level""=>""1"", ""addr:postcode""=>""34151""";POINT (13.6916153 45.7329261)
6249361855;school;Scuola Secondaria di Primo Grado Carlo De Marchesetti;"";POINT (13.641274 45.764385)
6249361856;school;Scuola Primaria Giovanni Pascoli;"";POINT (13.640267 45.771961)
693349479;school;Scuola primaria italiana Giosuè Carducci / Italijanska osnovna šola Giosuè Carducci;"""name:it""=>""Scuola statale primaria con lingua d'insegnamento italiana Giosuè Carducci"", ""name:sl""=>""Državna osnovna šola z italijanskim učnim jezikom Giosuè Carducci""";POINT (13.6683633 45.7528796)
693349480;school;Scuola slovenaprimaria Virgil Šček / Slovenska osnovna šola Virgil Šček;"""name:it""=>""Scuola statale primaria con lingua d'insegnamento slovena Virgil Šček"", ""name:sl""=>""Državna osnovna šola s slovenskim učnim jezikom Virgil Šček""";POINT (13.6685747 45.7528202)
6249329284;school;Scuola Secondaria di Secondo Grado Michelangelo Buonarroti;"";POINT (13.536825 45.807226)
6251251127;school;Scuola Primaria Ugo Foscolo;"";POINT (13.370013 45.895218)
3895025522;school;;"""addr:city""=>""Romans d'Isonzo"", ""addr:street""=>""Via delle Scuole"", ""addr:postcode""=>""34076""";POINT (13.4391715 45.8939358)
4689017514;school;Scuola Elementare Riccardo Pitteri;"""fax""=>""+39 0481 888030"", ""addr:city""=>""Farra d'Isonzo"", ""addr:street""=>""Via Dante Alighieri"", ""addr:postcode""=>""34072""";POINT (13.519377 45.9059642)
6246948812;school;Scuola Primaria Dante Alighieri;"";POINT (13.480416 46.046501)
6249286277;school;Osnovna šola Vrh / Scuola Primaria di San Michele del Carso;"""name:it""=>""Scuola Primaria di San Michele del Carso"", ""name:sl""=>""Osnovna šola Vrh"", ""website""=>""https://www.vsdoberdob.it/osnovna-sola-vrh/"", ""description""=>""Lingua Insegnamento Slovena""";POINT (13.5628064 45.8846932)
5054526716;school;OŠ Miren;"""addr:city""=>""Miren"", ""addr:place""=>""Miren"", ""addr:postcode""=>""5291""";POINT (13.6047204 45.8913186)
2085668497;school;Liceo Scientifico 'Duca degli Abruzzi' - Biennio;"";POINT (13.6177936 45.9384102)
1707444620;school;Liceo scientifico 'Duca degli Abruzzi' - Triennio;"";POINT (13.6178523 45.9392646)
525817389;school;"Liceo delle Scienze Umane e Linguistico ""Scipio Slataper""";"";POINT (13.6187097 45.9437216)
6242620718;school;Scuola Secondaria di Secondo Grado Leonardo Da Vinci;"";POINT (13.616862 45.947027)
6242620719;school;Scuola Secondaria di Secondo Grado Ranieri Mario Cossar;"";POINT (13.61647 45.9475)
2085668212;school;Liceo Classio 'Dante Alighieri';"";POINT (13.6189952 45.9482805)
4418249951;school;Scuola Merletti;"";POINT (13.6238566 45.9443929)
2085671014;school;Liceo Linguistico Europeo 'Paolino d'Aquileia';"";POINT (13.6244294 45.947486)
6242623376;school;Scuola Secondaria di Secondo Grado Gabriele D'Annunzio;"";POINT (13.623862 45.948527)
6242627387;school;Scuola Secondaria di Secondo Grado Max Fabiani;"";POINT (13.627631 45.950905)
4587874111;school;Gimnazija Nova Gorica;"""wikidata""=>""Q7064045"", ""addr:city""=>""Nova Gorica"", ""wikipedia""=>""sl:Gimnazija Nova Gorica"", ""addr:street""=>""Delpinova ulica"", ""addr:postcode""=>""5000""";POINT (13.6457337 45.9572906)
996210558;school;Scuola primaria Alojz Gradnik / Osnovna šola Alojz Gradnik;"""email""=>""sola.gradnik@gmail.com"", ""phone""=>""+39 040 327114"", ""name:it""=>""Scuola primaria statale con lingua d'insegnamento slovena Alojz Gradnik"", ""name:sl""=>""Državna osnovna šola s slovenskim učnim jezikom Alojz Gradnik"", ""website""=>""http://www.vsopcine.it/""";POINT (13.8012613 45.71884)
6246911202;school;Scuola Secondaria di Primo Grado Ippolito Nievo;"";POINT (13.393948 46.06028)
6246911204;school;Scuola Primaria Ippolito Nievo;"";POINT (13.395654 46.061317)
2135733589;school;Scuola Primaria di Moimacco;"""addr:street""=>""Via Dominissina"", ""designation""=>""Codice Meccanografico: UDEE831041"", ""addr:postcode""=>""33040""";POINT (13.3756588 46.0930352)
2613217326;school;"IPSIA ""Antonio Mattioni""";"""email""=>""udri01000d@istruzione.it"", ""website""=>""http://www.ipsiamattioni.it"", ""addr:city""=>""Cividale del Friuli"", ""addr:street""=>""Viale Gemona"", ""isced:level""=>""3"", ""addr:country""=>""IT"", ""addr:postcode""=>""33043"", ""contact:phone""=>""+39 0432 731329""";POINT (13.4196283 46.0996336)
4407436035;school;Scuola Primaria “Vittorio Alfieri”;"""website""=>""http://www.iccividale.it/scuole-primarie/vittorio-alfieri-torreano""";POINT (13.4345117 46.1306468)
932070522;school;Scuola media;"";POINT (13.5242938 46.1195259)
932070489;school;Scuola elementare Parini;"";POINT (13.5245041 46.1195561)
6027956751;school;Scuola elementare in lingua italiana - Italienischsprachiger Grundschule;"""name:de""=>""Italienischsprachiger Grundschule"", ""name:it""=>""Scuola elementare in lingua italiana""";POINT (11.3051811 46.4137015)
2242649004;school;Scuola elementare in lingua tedesca - Deutchsprachiger Grundschule;"""name:de""=>""Deutchsprachiger Grundschule"", ""name:it""=>""Scuola elementare in lingua tedesca""";POINT (11.3053037 46.4136845)
5422943783;school;Scuola professionale provinciale per la frutti-viticoltura e il giardinaggio - Landesberufsschule für Wein, Obst und Gartenbau;"""name:de""=>""Landesberufsschule für Wein, Obst und Gartenbau"", ""name:it""=>""Scuola professionale provinciale per la frutti-viticoltura e il giardinaggio""";POINT (11.3323197 46.4163241)
4874840252;school;"Mittelschule ""Mariengarten""";"""fax""=>""+39 0471 660959"", ""email""=>""info@mariengarten.it"", ""phone""=>""+39 0471 662188"", ""website""=>""http://www.mariengarten.it"", ""addr:city""=>""St. Pauls - San Paolo"", ""ref:vatin""=>""IT00412220212"", ""addr:street""=>""Schloss-Warth-Weg - Strada Castel Guardia"", ""addr:city:de""=>""St. Pauls"", ""addr:city:it""=>""San Paolo"", ""addr:postcode""=>""39057"", ""addr:street:de""=>""Schloss-Warth-Weg"", ""addr:street:it""=>""Strada Castel Guardia""";POINT (11.2652162 46.4709289)
6176643613;school;Scuola primaria in lingua italiana;"";POINT (11.3326415 46.4585617)
6176643623;school;Scuola elementare in lingua tedesca San Giacomo - Deutsche Grundschule St. Jakob;"""name:de""=>""Deutsche Grundschule St. Jakob"", ""name:it""=>""Scuola elementare in lingua tedesca San Giacomo"", ""addr:city""=>""Laives - Leifers"", ""addr:street""=>""Via Maso Hilber - Hilberhofstraße"", ""addr:postcode""=>""39055""";POINT (11.3326509 46.458644)
4179451713;school;WOB Waldorf Oberstufe Scuola Superiore;"""name:de""=>""WOB Waldorf Oberstufe"", ""name:it""=>""WOB Scuola Superiore Waldorf"", ""website""=>""http://www.waldorfschule.it"", ""addr:city""=>""Bolzano - Bozen"", ""addr:street""=>""Via Bruno Buozzi - Bruno-Buozzi-Straße"", ""addr:postcode""=>""39100"", ""addr:street:de""=>""Bruno-Buozzi-Straße"", ""addr:street:it""=>""Via Bruno Buozzi""";POINT (11.3251162 46.4731446)
5102642639;school;"Liceo economico sociale ""Sandro Pertini""";"""fax""=>""+39 0471 051721"", ""email""=>""info@itasbz.it"", ""phone""=>""+39 0471 051720"", ""website""=>""http://www.itasbz.it/"", ""addr:city""=>""Bolzano - Bozen"", ""ref:vatin""=>""IT02526520214"", ""addr:street""=>""Via Maso della Pieve - Pfarrhofstraße"", ""addr:postcode""=>""39100""";POINT (11.3368599 46.474197)
6439268839;school;Scuola di musica in lingua tedesca - Deutschsprachige Musikschule;"""name:de""=>""Deutschsprachige Musikschule"", ""name:it""=>""Scuola di musica in lingua tedesca""";POINT (11.3402094 46.4252515)
7107600814;school;Scuola professionale per l'economia domestica e agroalimentare Aslago - Fachschule für Hauswirtschaft und Ernährung Haslach;"""phone""=>""+39 0471 440990"", ""name:de""=>""Fachschule für Hauswirtschaft und Ernährung Haslach"", ""name:it""=>""Scuola professionale per l'economia domestica e agroalimentare Aslago"", ""website""=>""http://www.fachschule-haslach.it/""";POINT (11.3457026 46.4854652)
1912321929;school;Scuola media Leonardo da Vinci;"";POINT (11.3443638 46.4924825)
4772529908;school;"Grundschule ""Martin Wenter"" Karneid";"""addr:city""=>""Karneid - Cornedo all'Isarco"", ""addr:street""=>""Karneid Dorf"", ""addr:postcode""=>""39053""";POINT (11.4079863 46.4900263)
